SKU,Retail Price ,Wholesale Price,UPC,Quantity,Item Size,Name,URL,Brand,Product Category,Item Type
212636,12,5,832208008157,3,8 OZ,HANNAH MONTANA by Disney,https://www.fragrancenet.com/hannah-montana-perfume/disney/womens-fragrances/wf/en_US/19940,HANNAH MONTANA,Fragrance,Bath & Body
213129,40,8.25,5425017736295,24,3.3 OZ,CUBA WILD HEART by Cuba,https://www.fragrancenet.com/cuba-wild-heart-cologne/cuba/mens-fragrances/mf/en_US/22150,CUBA WILD HEART,Fragrance,Fragrances
214104,38.25,28.5,773602337088,24,0.35 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Powder
216069,10,9.25,884486026132,24,10.1 OZ,TOTAL RESULTS by Matrix,https://www.fragrancenet.com/total-results-shampoo/matrix/hair-care-products/hc/en_US/22248,TOTAL RESULTS,Haircare,Conditioner
217859,60,40,608940546475,24,3.4 OZ,I FANCY YOU by Jessica Simpson,https://www.fragrancenet.com/i-fancy-you-perfume/jessica-simpson/womens-fragrances/wf/en_US/22389,I FANCY YOU,Fragrance,Fragrances
218098,30.79,30.79,3474636961061,4,8.5 OZ,REDKEN by Redken,https://www.fragrancenet.com/redken-shampoo/redken/hair-care-products/hc/en_US/04056,REDKEN,Haircare,Conditioner
298997,195,159.5,3760184353527,1,1.7 OZ,KILIAN GOOD GIRL GONE BAD by Kilian,https://www.fragrancenet.com/kilian-good-girl-gone-bad-perfume/kilian/womens-fragrances/wf/en_US/32906,KILIAN GOOD GIRL GONE BAD,Fragrance,Fragrances
299304,160,103.5,3760265191444,24,4 OZ,MANCERA WILD CHERRY by Mancera,https://www.fragrancenet.com/mancera-wild-cherry-fragrance/mancera/womens-fragrances/wf/en_US/30428,MANCERA WILD CHERRY,Fragrance,Fragrances
299597,20.15,13.29,646630015863,5,6.8 OZ,SEXY HAIR by Sexy Hair Concepts,https://www.fragrancenet.com/sexy-hair-shampoo/sexy-hair-concepts/hair-care-products/hc/en_US/10095,SEXY HAIR,Haircare,Conditioner
300065,16,12.59,898571000648,24,2 OZ,ITS A 10 by It's a 10,https://www.fragrancenet.com/its-a-10-shampoo/it%27s-a-10/hair-care-products/hc/en_US/20285,ITS A 10,Haircare,Conditioner
300090,415,285.5,3508441001008,24,3.3 OZ,CREED BOIS DU PORTUGAL by Creed,https://www.fragrancenet.com/creed-bois-du-portugal-cologne/creed/mens-fragrances/mf/en_US/08793,CREED BOIS DU PORTUGAL,Fragrance,Fragrances
300508,20,3,8011003826780,14,0.03 OZ,MOSCHINO FRESH COUTURE by Moschino,https://www.fragrancenet.com/moschino-fresh-couture-perfume/moschino/womens-fragrances/wf/en_US/28295,MOSCHINO FRESH COUTURE,Fragrance,Fragrances
300576,70,31.5,5045497480336,9,1 OZ,MR BURBERRY by Burberry,https://www.fragrancenet.com/mr-burberry-cologne/burberry/mens-fragrances/mf/en_US/25998,MR BURBERRY,Fragrance,Fragrances
300919,45,20.5,3414200817547,15,1.7 OZ,JIL SANDER SPORT WATER by Jil Sander,https://www.fragrancenet.com/jil-sander-sport-water-perfume/jil-sander/womens-fragrances/wf/en_US/30625,JIL SANDER SPORT WATER,Fragrance,Fragrances
302180,14,9,85805577407,24,1.5 OZ,WHITE TEA by Elizabeth Arden,https://www.fragrancenet.com/white-tea-perfume/elizabeth-arden/womens-fragrances/wf/en_US/29323,WHITE TEA,Fragrance,Bath & Body
302187,130,41.5,719346217378,9,3.4 OZ,JUICY COUTURE ROYAL ROSE by Juicy Couture,https://www.fragrancenet.com/juicy-couture-royal-rose-perfume/juicy-couture/womens-fragrances/wf/en_US/30710,JUICY COUTURE ROYAL ROSE,Fragrance,Fragrances
302362,60,31.5,719346229333,24,3.4 OZ,ED HARDY VARIETY by Christian Audigier,https://www.fragrancenet.com/ed-hardy-variety-cologne-gift-sets/christian-audigier/fragrance/gs/en_US/22987,ED HARDY VARIETY,Fragrance,Gift Sets
302848,99,24.5,840797104860,16,3.4 OZ,TEMPTING BY SOFIA VERGARA by Sofia Vergara,https://www.fragrancenet.com/tempting-by-sofia-vergara-perfume-gift-sets/sofia-vergara/fragrance/gs/en_US/29136,TEMPTING BY SOFIA VERGARA,Fragrance,Gift Sets
218316,42,22.5,874034000271,24,1 OZ,CLEAN SHOWER FRESH by Clean,https://www.fragrancenet.com/clean-shower-fresh-perfume/clean/womens-fragrances/wf/en_US/19962,CLEAN SHOWER FRESH,Fragrance,Fragrances
220013,52,40.59,811913018279,24,6.8 OZ,ORIBE by Oribe,https://www.fragrancenet.com/oribe-shampoo/oribe/hair-care-products/hc/en_US/22423,ORIBE,Haircare,Conditioner
220667,21.95,13.29,646630010691,24,8.5 OZ,SEXY HAIR by Sexy Hair Concepts,https://www.fragrancenet.com/sexy-hair-shampoo/sexy-hair-concepts/hair-care-products/hc/en_US/10095,SEXY HAIR,Haircare,Styling
221374,116.5,61.5,3605521806918,21,6.7 OZ,DIESEL ONLY THE BRAVE by Diesel,https://www.fragrancenet.com/diesel-only-the-brave-cologne/diesel/mens-fragrances/mf/en_US/20458,DIESEL ONLY THE BRAVE,Fragrance,Fragrances
221524,38.25,31,773602337149,24,0.35 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Powder
222246,4,2.25,815985010087,24,N/A,PURR by Katy Perry,https://www.fragrancenet.com/purr-perfume/katy-perry/womens-fragrances/wf/en_US/22233,PURR,Fragrance,Fragrances
222446,28,22.39,4044897370439,24,5 OZ,KMS by KMS,https://www.fragrancenet.com/kms-shampoo/kms/hair-care-products/hc/en_US/02974,KMS,Haircare,Styling
222796,48,24.49,815266012670,24,33.8 OZ,BOSLEY by Bosley,https://www.fragrancenet.com/bosley-shampoo/bosley/hair-care-products/hc/en_US/22430,BOSLEY,Haircare,Conditioner
222821,142,107.5,3346130012689,12,3.3 OZ,VOYAGE D'HERMES by Hermes,https://www.fragrancenet.com/voyage-d%27hermes-fragrance/hermes/womens-fragrances/wf/en_US/21440,VOYAGE D'HERMES,Fragrance,Fragrances
225965,120,55.5,3473311815057,24,0.52 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-Makeup/sisley/Cosmetics/cos/en_US/02172,Sisley,Makeup,Blush & Cheek
225990,39,32.89,8004608269250,24,8.45 OZ,DAVINES by Davines,https://www.fragrancenet.com/davines-shampoo/davines/hair-care-products/hc/en_US/20329,DAVINES,Haircare,Conditioner
226072,158,110.5,3473311680501,11,2.1 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-skin-care/anti-aging/sisley/facial/sc/en_US/02172,Sisley,Skincare,Day Care
226165,95,65.5,8411061714799,4,2.7 OZ,212 VIP by Carolina Herrera,https://www.fragrancenet.com/212-vip-perfume/carolina-herrera/womens-fragrances/wf/en_US/21746,212 VIP,Fragrance,Fragrances
227501,84,32.5,641628512010,14,16.9 OZ,Elemis by Elemis,https://www.fragrancenet.com/elemis-skin-care/anti-aging/elemis/facial/sc/en_US/23200,Elemis,Skincare,Cleanser
228126,26,23.09,898571000389,24,5 OZ,ITS A 10 by It's a 10,https://www.fragrancenet.com/its-a-10-shampoo/it%27s-a-10/hair-care-products/hc/en_US/20285,ITS A 10,Haircare,Conditioner
228887,73,59.5,3605532612690,24,1 OZ,LA VIE EST BELLE by Lancome,https://www.fragrancenet.com/la-vie-est-belle-perfume/lancome/womens-fragrances/wf/en_US/22941,LA VIE EST BELLE,Fragrance,Fragrances
228930,135,67.5,3770000002799,24,3.3 OZ,NOT A PERFUME by Juliette Has a Gun,https://www.fragrancenet.com/not-a-perfume-perfume/juliette-has-a-gun/womens-fragrances/wf/en_US/22856,NOT A PERFUME,Fragrance,Fragrances
229441,9.5,9.5,769360080601,2,2 OZ,VITALITY AROMATHERAPY by Vitality Aromatherapy,https://www.fragrancenet.com/vitality-aromatherapy-aromatherapy/vitality-aromatherapy/essential-oils/at/en_US/05488,VITALITY AROMATHERAPY,Aromatherapy,Aromatherapy
230777,60,29,8436038838155,13,3.4 OZ,TOUS KIDS GIRL by Tous,https://www.fragrancenet.com/tous-kids-girl-perfume/tous/womens-fragrances/wf/en_US/27629,TOUS KIDS GIRL,Fragrance,Fragrances
231095,130,61.5,886266331146,6,3.4 OZ,FLORIS JF by Floris,https://www.fragrancenet.com/floris-jf-cologne/floris/mens-fragrances/mf/en_US/22823,FLORIS JF,Fragrance,Fragrances
231152,40,9.5,832208008188,7,3.4 OZ,HANNAH MONTANA by Disney,https://www.fragrancenet.com/hannah-montana-perfume/disney/womens-fragrances/wf/en_US/19940,HANNAH MONTANA,Fragrance,Fragrances
231802,6.75,6.75,733739075406,24,1 OZ,ESSENTIAL OILS NOW by NOW Essential Oils,https://www.fragrancenet.com/essential-oils-now-aromatherapy/now-essential-oils/essential-oils/at/en_US/23006,ESSENTIAL OILS NOW,Aromatherapy,Aromatherapy
231820,9.75,9.75,733739076007,1,1 OZ,ESSENTIAL OILS NOW by NOW Essential Oils,https://www.fragrancenet.com/essential-oils-now-aromatherapy/now-essential-oils/essential-oils/at/en_US/23006,ESSENTIAL OILS NOW,Aromatherapy,Aromatherapy
231827,27.5,27.5,733739075574,2,1 OZ,ESSENTIAL OILS NOW by NOW Essential Oils,https://www.fragrancenet.com/essential-oils-now-aromatherapy/now-essential-oils/essential-oils/at/en_US/23006,ESSENTIAL OILS NOW,Aromatherapy,Aromatherapy
233317,4,2.25,3386460036719,24,0.06 OZ,BURBERRY BODY by Burberry,https://www.fragrancenet.com/burberry-body-perfume/burberry/womens-fragrances/wf/en_US/22476,BURBERRY BODY,Fragrance,Fragrances
233610,103,103,737052626383,4,3 OZ,GUCCI GUILTY BLACK POUR HOMME by Gucci,https://www.fragrancenet.com/gucci-guilty-black-pour-homme-cologne/gucci/mens-fragrances/mf/en_US/23408,GUCCI GUILTY BLACK POUR HOMME,Fragrance,Fragrances
130054,40,18.5,85805405441,5,1.7 OZ,ELIZABETH ARDEN by Elizabeth Arden,https://www.fragrancenet.com/elizabeth-arden-skin-care/anti-aging/elizabeth-arden/facial/sc/en_US/00826,ELIZABETH ARDEN,Skincare,Night Care
131824,15.26,11.89,738678151846,22,8.45 OZ,AMERICAN CREW by American Crew,https://www.fragrancenet.com/american-crew-shampoo/american-crew/hair-care-products/hc/en_US/00089,AMERICAN CREW,Haircare,Styling
131909,380,276,747930000013,24,2 OZ,La Mer by LA MER,https://www.fragrancenet.com/la-mer-skin-care/anti-aging/la-mer/facial/sc/en_US/01409,La Mer,Skincare,Day Care
134717,35.5,12.5,85805004651,4,1 OZ,PROVOCATIVE by Elizabeth Arden,https://www.fragrancenet.com/provocative-perfume/elizabeth-arden/womens-fragrances/wf/en_US/04817,PROVOCATIVE,Fragrance,Fragrances
134785,80,41.5,608940553978,24,3.4 OZ,KENNETH COLE REACTION by Kenneth Cole,https://www.fragrancenet.com/kenneth-cole-reaction-cologne/kenneth-cole/mens-fragrances/mf/en_US/04843,KENNETH COLE REACTION,Fragrance,Fragrances
135019,19,13.99,14926154068,24,6 OZ,KENRA by Kenra,https://www.fragrancenet.com/kenra-shampoo/kenra/hair-care-products/hc/en_US/05062,KENRA,Haircare,Styling
135100,30,13.5,8411114082615,24,3.4 OZ,LITTLE MERMAID by Disney,https://www.fragrancenet.com/little-mermaid-perfume/disney/womens-fragrances/wf/en_US/02912,LITTLE MERMAID,Fragrance,Fragrances
135185,107,69.5,85715940025,3,1.7 OZ,CASHMERE MIST by Donna Karan,https://www.fragrancenet.com/cashmere-mist-perfume/donna-karan/womens-fragrances/wf/en_US/00447,CASHMERE MIST,Fragrance,Fragrances
138712,21,19,20714673529,24,4.2 OZ,CLINIQUE by Clinique,https://www.fragrancenet.com/clinique-skin-care/anti-aging/clinique/facial/sc/en_US/04281,CLINIQUE,Skincare,Day Care
139580,22,6,98691024207,5,6.7 OZ,SPARK by Liz Claiborne,https://www.fragrancenet.com/spark-cologne/liz-claiborne/mens-fragrances/mf/en_US/02766,SPARK,Fragrance,Bath & Body
139716,20,12.5,85805066925,24,16.8 OZ,GREEN TEA by Elizabeth Arden,https://www.fragrancenet.com/green-tea-perfume/elizabeth-arden/womens-fragrances/wf/en_US/01082,GREEN TEA,Fragrance,Bath & Body
139814,45,4.5,679614308422,3,2.5 OZ,CORDUROY by Zirh International,https://www.fragrancenet.com/corduroy-cologne/zirh-international/mens-fragrances/mf/en_US/06616,CORDUROY,Fragrance,Fragrances
140448,61.5,26,3616301623373,24,2.5 OZ,HUGO ENERGISE by Hugo Boss,https://www.fragrancenet.com/hugo-energise-cologne/hugo-boss/mens-fragrances/mf/en_US/06316,HUGO ENERGISE,Fragrance,Fragrances
140652,45,16,608940520420,12,1.7 OZ,MARIA SHARAPOVA by Maria Sharapova,https://www.fragrancenet.com/maria-sharapova-perfume/maria-sharapova/womens-fragrances/wf/en_US/06900,MARIA SHARAPOVA,Fragrance,Fragrances
141537,45,8,3522120331002,24,3.3 OZ,FUJIYAMA DEEP PURPLE by Succes de Paris,https://www.fragrancenet.com/fujiyama-deep-purple-perfume/succes-de-paris/womens-fragrances/wf/en_US/07726,FUJIYAMA DEEP PURPLE,Fragrance,Fragrances
141669,20,7,98691027215,24,0.18 OZ,REALITIES (NEW) by Liz Claiborne,https://www.fragrancenet.com/realities-(new)-cologne/liz-claiborne/mens-fragrances/mf/en_US/06003,REALITIES (NEW),Fragrance,Fragrances
144660,45,18.5,4020829005747,24,1 OZ,Dr. Hauschka by Dr. Hauschka,https://www.fragrancenet.com/dr.-hauschka-skin-care/anti-aging/dr.-hauschka/facial/sc/en_US/20322,Dr. Hauschka,Skincare,Day Care
145562,42,20.5,85805041854,21,1.7 OZ,ELIZABETH ARDEN by Elizabeth Arden,https://www.fragrancenet.com/elizabeth-arden-skin-care/anti-aging/elizabeth-arden/facial/sc/en_US/00826,ELIZABETH ARDEN,Skincare,Day Care
147536,98,50,3360372705239,24,4 OZ,POLO by Ralph Lauren,https://www.fragrancenet.com/polo-cologne/ralph-lauren/mens-fragrances/mf/en_US/01912,POLO,Fragrance,Fragrances
149038,75,37,878813000247,8,3.3 OZ,ANIMALE by Animale Parfums,https://www.fragrancenet.com/animale-cologne-gift-sets/animale-parfums/fragrance/gs/en_US/00109,ANIMALE,Fragrance,Gift Sets
149808,24,13.5,604079126045,24,16 OZ,Philosophy by Philosophy,https://www.fragrancenet.com/philosophy-skin-care/anti-aging/philosophy/facial/sc/en_US/08208,Philosophy,Skincare,Body Care
151297,21.95,13.29,646630006472,24,8.5 OZ,SEXY HAIR by Sexy Hair Concepts,https://www.fragrancenet.com/sexy-hair-shampoo/sexy-hair-concepts/hair-care-products/hc/en_US/10095,SEXY HAIR,Haircare,Styling
152416,72,23,88300196944,24,5 OZ,CK IN2U by Calvin Klein,https://www.fragrancenet.com/ck-in2u-cologne/calvin-klein/mens-fragrances/mf/en_US/15690,CK IN2U,Fragrance,Fragrances
152650,26,11.5,3331434050031,3,3.4 OZ,CAFE ICED by Cofinluxe,https://www.fragrancenet.com/cafe-iced-perfume/cofinluxe/womens-fragrances/wf/en_US/15377,CAFE ICED,Fragrance,Fragrances
152816,23.79,23.79,18084340295,24,6.7 OZ,AVEDA by Aveda,https://www.fragrancenet.com/aveda-shampoo/aveda/hair-care-products/hc/en_US/02969,AVEDA,Haircare,Styling
152918,34,30.09,685428007321,24,5 OZ,BUMBLE AND BUMBLE by Bumble and Bumble,https://www.fragrancenet.com/bumble-and-bumble-shampoo/bumble-and-bumble/hair-care-products/hc/en_US/06898,BUMBLE AND BUMBLE,Haircare,Styling
359034,9.5,9.5,819029018503,5,8 OZ,AEROPOSTALE TWILIGHT DREAMS by Aeropostale,https://www.fragrancenet.com/aeropostale-twilight-dreams-perfume/aeropostale/womens-fragrances/wf/en_US/36379,AEROPOSTALE TWILIGHT DREAMS,Fragrance,Bath & Body
359377,75,53.5,886266319656,24,3.4 OZ,FLORIS NO. 89 by Floris,https://www.fragrancenet.com/floris-no.-89-cologne/floris/mens-fragrances/mf/en_US/22814,FLORIS NO. 89,Fragrance,Bath & Body
359763,11,7.5,5038580013436,24,3.6 OZ,YANKEE CANDLE by Yankee Candle,https://www.fragrancenet.com/yankee-candle-candles/richly/scented/c/en_US/25493,YANKEE CANDLE,Candle,Scented
359806,30,20.99,625336002469,24,6 OZ,AG HAIR CARE by AG Hair Care,https://www.fragrancenet.com/ag-hair-care-shampoo/ag-hair-care/hair-care-products/hc/en_US/33010,AG HAIR CARE,Haircare,Styling
359863,26.5,17.5,5038581016665,24,14.5 OZ,YANKEE CANDLE by Yankee Candle,https://www.fragrancenet.com/yankee-candle-candles/richly/scented/c/en_US/25493,YANKEE CANDLE,Candle,Scented
360013,11,7.5,5038580062069,24,3.6 OZ,YANKEE CANDLE by Yankee Candle,https://www.fragrancenet.com/yankee-candle-candles/richly/scented/c/en_US/25493,YANKEE CANDLE,Candle,Scented
360113,26.5,17.5,5038580000115,24,14.5 OZ,YANKEE CANDLE by Yankee Candle,https://www.fragrancenet.com/yankee-candle-candles/richly/scented/c/en_US/25493,YANKEE CANDLE,Candle,Scented
360456,28,18.89,625336002476,20,3.4 OZ,AG HAIR CARE by AG Hair Care,https://www.fragrancenet.com/ag-hair-care-shampoo/ag-hair-care/hair-care-products/hc/en_US/33010,AG HAIR CARE,Haircare,Styling
360492,29,17,3380810268355,1,0.1 OZ,Clarins by Clarins,https://www.fragrancenet.com/clarins-Makeup/clarins/Cosmetics/cos/en_US/00556,Clarins,Makeup,Lip Color
361085,99,88.5,6291100131662,1,2.5 OZ,AL HARAMAIN PORTFOLIO IMPERIAL OUD by Al Haramain,https://www.fragrancenet.com/al-haramain-portfolio-imperial-oud-fragrance/al-haramain/womens-fragrances/wf/en_US/36486,AL HARAMAIN PORTFOLIO IMPERIAL OUD,Fragrance,Fragrances
361092,99,16,4011700447046,1,3.4 OZ,TABAC ORIGINAL CRAFTSMAN by Maurer & Wirtz,https://www.fragrancenet.com/tabac-original-craftsman-cologne/maurer-%26-wirtz/mens-fragrances/mf/en_US/36225,TABAC ORIGINAL CRAFTSMAN,Fragrance,Fragrances
361335,38,23.09,611186049792,10,35 OZ,RUSK by Rusk,https://www.fragrancenet.com/rusk-shampoo/rusk/hair-care-products/hc/en_US/02972,RUSK,Haircare,Conditioner
361392,99,28,,2,3.4 OZ,JUDITH LEIBER MINAUDIERE OUD by Judith Leiber,https://www.fragrancenet.com/judith-leiber-minaudiere-oud-perfume/judith-leiber/womens-fragrances/wf/en_US/29228,JUDITH LEIBER MINAUDIERE OUD,Fragrance,Fragrances
258190,55,27.5,8034097954412,8,1.7 OZ,SIGNORINA by Salvatore Ferragamo,https://www.fragrancenet.com/signorina-perfume/salvatore-ferragamo/womens-fragrances/wf/en_US/23329,SIGNORINA,Fragrance,Fragrances
259041,35,24.5,717334196902,13,5 OZ,Origins by Origins,https://www.fragrancenet.com/origins-skin-care/anti-aging/origins/facial/sc/en_US/20231,Origins,Skincare,Day Care
259190,22.9,16.79,810292013219,18,8.45 OZ,EUFORA by Eufora,https://www.fragrancenet.com/eufora-shampoo/eufora/hair-care-products/hc/en_US/22732,EUFORA,Haircare,Shampoo
259711,16,9,3350900000394,24,1.01 OZ,Embryolisse by Embryolisse,https://www.fragrancenet.com/embryolisse-skin-care/anti-aging/embryolisse/facial/sc/en_US/25346,Embryolisse,Skincare,Day Care
259875,140,111.5,888066023948,23,1.7 OZ,TOM FORD VELVET ORCHID by Tom Ford,https://www.fragrancenet.com/tom-ford-velvet-orchid-perfume/tom-ford/womens-fragrances/wf/en_US/24644,TOM FORD VELVET ORCHID,Fragrance,Fragrances
260092,55,34.5,85715801715,14,3.4 OZ,DESIRE BLACK by Alfred Dunhill,https://www.fragrancenet.com/desire-black-cologne/alfred-dunhill/mens-fragrances/mf/en_US/24647,DESIRE BLACK,Fragrance,Fragrances
262283,24.9,16.09,810292013622,24,5.1 OZ,EUFORA by Eufora,https://www.fragrancenet.com/eufora-shampoo/eufora/hair-care-products/hc/en_US/22732,EUFORA,Haircare,Styling
262298,60,44,737052846088,24,1.6 OZ,ESCADA TURQUOISE SUMMER by Escada,https://www.fragrancenet.com/escada-turquoise-summer-perfume/escada/womens-fragrances/wf/en_US/24752,ESCADA TURQUOISE SUMMER,Fragrance,Fragrances
262300,30,5,827669025751,7,1.7 OZ,SMURFS 3D by First American Brands,https://www.fragrancenet.com/smurfs-3d-perfume-gift-sets/first-american-brands/fragrance/gs/en_US/24773,SMURFS 3D,Fragrance,Gift Sets
263270,65,19,608940556276,24,3.4 OZ,KENNETH COLE RSVP by Kenneth Cole,https://www.fragrancenet.com/kenneth-cole-rsvp-cologne/kenneth-cole/mens-fragrances/mf/en_US/12104,KENNETH COLE RSVP,Fragrance,Fragrances
263321,84.75,52.5,3423474874767,6,4.2 OZ,L'EAU D'ISSEY POUR HOMME NUIT by Issey Miyake,https://www.fragrancenet.com/l%27eau-d%27issey-pour-homme-nuit-cologne/issey-miyake/mens-fragrances/mf/en_US/24408,L'EAU D'ISSEY POUR HOMME NUIT,Fragrance,Fragrances
264608,10,5,41554197044,24,0.27 OZ,Maybelline by Maybelline,https://www.fragrancenet.com/maybelline-Makeup/maybelline/Cosmetics/cos/en_US/25312,Maybelline,Makeup,Mascara
266244,26,20.99,14926062103,24,10 OZ,KENRA by Kenra,https://www.fragrancenet.com/kenra-shampoo/kenra/hair-care-products/hc/en_US/05062,KENRA,Haircare,Styling
266263,25,15.5,14926159070,24,6.7 OZ,KENRA by Kenra,https://www.fragrancenet.com/kenra-shampoo/kenra/hair-care-products/hc/en_US/05062,KENRA,Haircare,Styling
267165,105,44,3770000002553,1,1.7 OZ,GENTLEWOMAN by Juliette Has A Gun,https://www.fragrancenet.com/gentlewoman-perfume/juliette-has-a-gun/womens-fragrances/wf/en_US/28085,GENTLEWOMAN,Fragrance,Fragrances
268250,8,5.5,,4,1.6 OZ,LACOSTE EAU DE LACOSTE L.12.12 NOIR by Lacoste,https://www.fragrancenet.com/lacoste-eau-de-lacoste-l.12.12-noir-cologne/lacoste/mens-fragrances/mf/en_US/23700,LACOSTE EAU DE LACOSTE L.12.12 NOIR,Fragrance,Bath & Body
268416,39.5,32.5,648389612386,3,4 OZ,DEMETER CARDAMOM by Demeter,https://www.fragrancenet.com/demeter-cardamom-fragrance/demeter/womens-fragrances/wf/en_US/37493,DEMETER CARDAMOM,Fragrance,Fragrances
268465,55,34.5,3473311878090,1,0.08 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-Makeup/sisley/Cosmetics/cos/en_US/02172,Sisley,Makeup,Lip Color
268601,92,49,8011003823529,24,1.7 OZ,VERSACE EROS POUR FEMME by Gianni Versace,https://www.fragrancenet.com/versace-eros-pour-femme-perfume/gianni-versace/womens-fragrances/wf/en_US/25170,VERSACE EROS POUR FEMME,Fragrance,Fragrances
268801,22,11.89,899681002751,24,10.5 OZ,AGADIR by Agadir,https://www.fragrancenet.com/agadir-shampoo/agadir/hair-care-products/hc/en_US/21045,AGADIR,Haircare,Styling
269286,10,5.5,663350055856,24,6.8 OZ,SPIDERMAN by Marvel,https://www.fragrancenet.com/spiderman-cologne/marvel/mens-fragrances/mf/en_US/20394,SPIDERMAN,Fragrance,Bath & Body
270073,2519,2519,859764003563,9,4 OZ,LIVING PROOF by Living Proof,https://www.fragrancenet.com/living-proof-shampoo/living-proof/hair-care-products/hc/en_US/21833,LIVING PROOF,Haircare,Styling
270371,40,8.25,85805165789,24,3.3 OZ,GREEN TEA BAMBOO by Elizabeth Arden,https://www.fragrancenet.com/green-tea-bamboo-perfume/elizabeth-arden/womens-fragrances/wf/en_US/25161,GREEN TEA BAMBOO,Fragrance,Fragrances
270824,137,32.5,7640111501466,11,3.3 OZ,LALIQUE AMETHYST ECLAT by Lalique,https://www.fragrancenet.com/lalique-amethyst-eclat-perfume/lalique/womens-fragrances/wf/en_US/25174,LALIQUE AMETHYST ECLAT,Fragrance,Fragrances
271658,65,31.5,641628507658,19,17 OZ,Elemis by Elemis,https://www.fragrancenet.com/elemis-skin-care/anti-aging/elemis/facial/sc/en_US/23200,Elemis,Skincare,Body Care
271960,99,7,3614225800917,24,5 OZ,JOVAN MUSK by Jovan,https://www.fragrancenet.com/jovan-musk-perfume/jovan/womens-fragrances/wf/en_US/01358,JOVAN MUSK,Fragrance,Bath & Body
273396,40,23,3605540600849,24,4.22 OZ,Biotherm by BIOTHERM,https://www.fragrancenet.com/biotherm-skin-care/anti-aging/biotherm/facial/sc/en_US/11382,Biotherm,Skincare,Cleanser
274032,32,26.5,716170132303,6,N/A,Bobbi Brown by Bobbi Brown,https://www.fragrancenet.com/bobbi-brown-Makeup/bobbi-brown/Cosmetics/cos/en_US/10757,Bobbi Brown,Makeup,Brow & Liner
274232,38,31.49,884486151360,24,16.9 OZ,BIOLAGE by Matrix,https://www.fragrancenet.com/biolage-shampoo/matrix/hair-care-products/hc/en_US/02967,BIOLAGE,Haircare,Conditioner
274251,45,19.5,3495080776032,17,3.4 OZ,ALYSSA ASHLEY VANILLA by Alyssa Ashley,https://www.fragrancenet.com/alyssa-ashley-vanilla-perfume/alyssa-ashley/womens-fragrances/wf/en_US/25294,ALYSSA ASHLEY VANILLA,Fragrance,Fragrances
